Species,Longitude,Latitude,Trap,Station,Date,Tavg,WetBulb,PrecipTotal,AvgSpeed,Heat,Cool,Tmax,Tmin,DewPoint,ResultSpeed,ResultDir,StnPressure,SeaLevel,Rain,Sunrise,Sunset,WnvPresent
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,1
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,T002,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX RESTUANS,-87.800991,41.95469,T002,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995,T017,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX RESTUANS,-87.794896,41.94016,T144,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.794896,41.94016,T144,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,T011,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX RESTUANS,-87.832763,41.944869,T011,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS,-87.832763,41.944869,T011,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS,-87.757639,41.964242,T003,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.747113,41.991429,T012,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX RESTUANS,-87.77792099999999,42.008314,T008,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314,T008,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX RESTUANS,-87.757639,41.964242,T003,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.757639,41.964242,T003,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX RESTUANS,-87.805059,41.973845000000004,T223,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.805059,41.973845000000004,T223,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS,-87.930995,41.957799,T903,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX RESTUANS,-87.930995,41.957799,T903,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,T903,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006,T009,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS,-87.890615,41.974689,T900,1.0,2011-07-25,81.0,71.0,0.0,6.5,0.0,16.0,88.0,73.0,66.0,3.4,32.0,29.2,29.91,0.0,438.0,1918.0,0
CULEX PIPIENS/RESTUANS,-87.757639,41.964242,T003,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,1
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,T900,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,1
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,T011,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,T002,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.800991,41.95469,T002,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS,-87.800991,41.95469,T002,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.805059,41.973845000000004,T223,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS,-87.805059,41.973845000000004,T223,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,T903,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006,T009,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.862995,41.992478000000006,T009,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.807277,42.009876,T233,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.807277,42.009876,T233,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS,-87.807277,42.009876,T233,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.770899,41.994679,T236,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.770899,41.994679,T236,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS,-87.770899,41.994679,T236,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.747113,41.991429,T012,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995,T017,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.777189,41.960615999999995,T017,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS,-87.747113,41.991429,T012,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.747113,41.991429,T012,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.757639,41.964242,T003,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS,-87.757639,41.964242,T003,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314,T008,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.77792099999999,42.008314,T008,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX PIPIENS,-87.77792099999999,42.008314,T008,1.0,2013-08-01,71.0,62.0,0.0,7.8,0.0,6.0,81.0,61.0,57.0,7.6,30.0,29.23,29.95,0.0,445.0,1911.0,0
CULEX RESTUANS,-87.666901,41.868077,T090,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,1
CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995,T031,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,1
CULEX PIPIENS/RESTUANS,-87.70373599999999,41.704336,T095,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.726737,41.911823999999996,T039,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.679447,41.801179,T061,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.68826700000001,41.903002,T160,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.679447,41.801179,T061,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.71188000000001,41.800737,T062,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX SALINARIUS,-87.68826700000001,41.903002,T160,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.68826700000001,41.903002,T160,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.716788,41.899229999999996,T030,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.66214000000001,42.010412,T018,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.785288,41.923738,T013,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.696269,41.868142,T047,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.696269,41.868142,T047,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.696269,41.868142,T047,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.726549,41.82561,T063,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.736812,41.798697,T114,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.736812,41.798697,T114,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.736812,41.798697,T114,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.642984,41.803422999999995,T082,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.62779599999999,41.821582,T081,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.612922,41.754676,T080,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.562889,41.766202,T079,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536,T074,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.60088,41.773215,T073,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.60088,41.773215,T073,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.60088,41.773215,T073,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.703047,41.77166,T066,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.752411,41.778296999999995,T065,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.752411,41.778296999999995,T065,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995,T065,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.649642,41.732984,T159,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.649642,41.732984,T159,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.666014,41.720848,T094,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.666014,41.720848,T094,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.632085,41.921965,T054,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,T054,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.655232,41.896282,T049,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.655232,41.896282,T049,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.763416,41.801497999999995,T031,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.69181,41.963976,T220,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.730698,41.948167,T218,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.716277,41.846075,T152,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.800515,41.916265,T151,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.800515,41.916265,T151,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.800515,41.916265,T151,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.700117,41.932094,T147,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.700117,41.932094,T147,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.700117,41.932094,T147,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.629798,41.878114000000004,T145,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX TERRITANS,-87.72460799999999,41.662014,T135,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.72460799999999,41.662014,T135,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014,T135,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.666901,41.868077,T090,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.64997,41.723195000000004,T089,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX TERRITANS,-87.763416,41.801497999999995,T031,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.778927,41.776156,T155,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.627096,41.776428,T235,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.627096,41.776428,T235,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.66805500000001,41.912563,T232,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.742302,41.763733,T035,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.72505699999999,41.951865999999995,T228,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.756155,41.904194,T230,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.756155,41.904194,T230,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX SALINARIUS,-87.654234,41.793818,T226,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.654234,41.793818,T226,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.654234,41.793818,T226,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.654234,41.793818,T226,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.67145699999999,41.947227000000005,T224,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.67145699999999,41.947227000000005,T224,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.731435,41.743402,T225,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.731435,41.743402,T225,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.731435,41.743402,T225,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.746381,41.925197999999995,T222,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.53869300000001,41.659112,T221,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112,T221,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX TERRITANS,-87.728492,41.984809000000006,T027,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX PIPIENS,-87.728492,41.984809000000006,T027,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
CULEX RESTUANS,-87.728492,41.984809000000006,T027,2.0,2011-07-29,80.0,72.0,0.36,5.6,0.0,15.0,86.0,74.0,69.0,3.5,4.0,29.34,29.96,1.0,442.0,1915.0,0
